Data supplied by AEA on 15/4/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Aston Hill,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit
 
01-01-2015,01:00,0.30725,R,ugm-3,2.36831,R,ugm-3,2.83943,R,ugm-3,63.99545,R,ugm-3
01-01-2015,02:00,,,,,,,,,,62.66498,R,ugm-3
01-01-2015,03:00,0.36234,R,ugm-3,1.77289,R,ugm-3,2.32847,R,ugm-3,66.40692,R,ugm-3
01-01-2015,04:00,0.36234,R,ugm-3,1.67344,R,ugm-3,2.22902,R,ugm-3,68.45251,R,ugm-3
01-01-2015,05:00,0.32929,R,ugm-3,1.37700,R,ugm-3,1.88190,R,ugm-3,73.59144,R,ugm-3
01-01-2015,06:00,0.29623,R,ugm-3,1.37843,R,ugm-3,1.83265,R,ugm-3,72.49380,R,ugm-3
01-01-2015,07:00,0.19770,R,ugm-3,1.62849,R,ugm-3,1.93163,R,ugm-3,69.15101,R,ugm-3
01-01-2015,08:00,0.29623,R,ugm-3,1.32871,R,ugm-3,1.78293,R,ugm-3,71.94499,R,ugm-3
01-01-2015,09:00,0.32929,R,ugm-3,1.17906,R,ugm-3,1.68396,R,ugm-3,76.48520,R,ugm-3
01-01-2015,10:00,0.23044,R,ugm-3,1.13268,R,ugm-3,1.48601,R,ugm-3,77.73252,R,ugm-3
01-01-2015,11:00,0.29655,R,ugm-3,1.12981,R,ugm-3,1.58451,R,ugm-3,78.58069,R,ugm-3
01-01-2015,12:00,0.32929,R,ugm-3,1.08056,R,ugm-3,1.58546,R,ugm-3,77.53295,R,ugm-3
01-01-2015,13:00,0.32929,R,ugm-3,1.12933,R,ugm-3,1.63423,R,ugm-3,74.63918,R,ugm-3
01-01-2015,14:00,0.29623,R,ugm-3,0.88310,R,ugm-3,1.33732,R,ugm-3,75.53725,R,ugm-3
01-01-2015,15:00,0.23075,R,ugm-3,0.83528,R,ugm-3,1.18910,R,ugm-3,75.93639,R,ugm-3
01-01-2015,16:00,0.23075,R,ugm-3,0.98350,R,ugm-3,1.33732,R,ugm-3,75.08821,R,ugm-3
01-01-2015,17:00,0.19770,R,ugm-3,0.98494,R,ugm-3,1.28807,R,ugm-3,74.93854,R,ugm-3
01-01-2015,18:00,0.23044,R,ugm-3,0.98398,R,ugm-3,1.33732,R,ugm-3,74.38972,R,ugm-3
01-01-2015,19:00,0.29623,R,ugm-3,0.93282,R,ugm-3,1.38704,R,ugm-3,74.24004,R,ugm-3
01-01-2015,20:00,0.32929,R,ugm-3,0.78317,R,ugm-3,1.28807,R,ugm-3,74.09036,R,ugm-3
01-01-2015,21:00,0.26349,R,ugm-3,0.68611,R,ugm-3,1.09013,R,ugm-3,72.94284,R,ugm-3
01-01-2015,22:00,0.26349,R,ugm-3,0.58666,R,ugm-3,0.99068,R,ugm-3,71.59574,R,ugm-3
01-01-2015,23:00,0.26318,R,ugm-3,0.78604,R,ugm-3,1.18958,R,ugm-3,69.30068,R,ugm-3
01-01-2015,24:00,0.29623,R,ugm-3,0.48673,R,ugm-3,0.94095,R,ugm-3,70.34843,R,ugm-3
02-01-2015,01:00,0.26360,R,ugm-3,0.58778,R,ugm-3,0.99195,R,ugm-3,71.97825,R,ugm-3
02-01-2015,02:00,,,,,,,,,,76.50183,R,ugm-3
02-01-2015,03:00,0.36234,R,ugm-3,0.43557,R,ugm-3,0.99115,R,ugm-3,76.58499,R,ugm-3
02-01-2015,04:00,0.32929,R,ugm-3,0.33803,R,ugm-3,0.84293,R,ugm-3,76.73467,R,ugm-3
02-01-2015,05:00,0.29623,R,ugm-3,0.33947,R,ugm-3,0.79369,R,ugm-3,78.73037,R,ugm-3
02-01-2015,06:00,0.26349,R,ugm-3,0.38919,R,ugm-3,0.79321,R,ugm-3,78.48090,R,ugm-3
02-01-2015,07:00,0.19770,R,ugm-3,0.49008,R,ugm-3,0.79321,R,ugm-3,76.03617,R,ugm-3
02-01-2015,08:00,0.29623,R,ugm-3,0.58618,R,ugm-3,1.04040,R,ugm-3,73.89079,R,ugm-3
02-01-2015,09:00,0.26349,R,ugm-3,0.93473,R,ugm-3,1.33875,R,ugm-3,72.49380,R,ugm-3
02-01-2015,10:00,0.36234,R,ugm-3,1.03132,R,ugm-3,1.58690,R,ugm-3,70.54800,R,ugm-3
02-01-2015,11:00,0.36234,R,ugm-3,0.88262,R,ugm-3,1.43820,R,ugm-3,71.24649,R,ugm-3
02-01-2015,12:00,0.39539,R,ugm-3,1.17858,R,ugm-3,1.78484,R,ugm-3,70.79746,R,ugm-3
02-01-2015,13:00,0.29655,R,ugm-3,0.88358,R,ugm-3,1.33827,R,ugm-3,72.49380,R,ugm-3
02-01-2015,14:00,0.23044,R,ugm-3,1.03514,R,ugm-3,1.38848,R,ugm-3,72.79316,R,ugm-3
02-01-2015,15:00,0.29623,R,ugm-3,1.08343,R,ugm-3,1.53765,R,ugm-3,73.84090,R,ugm-3
02-01-2015,16:00,0.32960,R,ugm-3,1.23022,R,ugm-3,1.73559,R,ugm-3,72.14456,R,ugm-3
02-01-2015,17:00,0.16496,R,ugm-3,0.83720,R,ugm-3,1.09013,R,ugm-3,71.29638,R,ugm-3
02-01-2015,18:00,0.32929,R,ugm-3,0.78413,R,ugm-3,1.28903,R,ugm-3,69.79961,R,ugm-3
02-01-2015,19:00,0.23044,R,ugm-3,0.88597,R,ugm-3,1.23930,R,ugm-3,73.34198,R,ugm-3
02-01-2015,20:00,0.32929,R,ugm-3,0.68468,R,ugm-3,1.18958,R,ugm-3,74.58929,R,ugm-3
02-01-2015,21:00,0.29623,R,ugm-3,0.63591,R,ugm-3,1.09013,R,ugm-3,71.99488,R,ugm-3
02-01-2015,22:00,0.19770,R,ugm-3,0.78699,R,ugm-3,1.09013,R,ugm-3,68.75187,R,ugm-3
02-01-2015,23:00,0.23044,R,ugm-3,0.68754,R,ugm-3,1.04088,R,ugm-3,67.25509,R,ugm-3
02-01-2015,24:00,0.32929,R,ugm-3,1.03227,R,ugm-3,1.53717,R,ugm-3,63.86240,R,ugm-3
03-01-2015,01:00,0.39539,R,ugm-3,1.51151,R,ugm-3,2.11778,R,ugm-3,64.72720,R,ugm-3
03-01-2015,02:00,,,,,,,,,,67.05552,R,ugm-3
03-01-2015,03:00,0.36265,R,ugm-3,1.23022,R,ugm-3,1.78628,R,ugm-3,67.90369,R,ugm-3
03-01-2015,04:00,0.32991,R,ugm-3,1.33014,R,ugm-3,1.83600,R,ugm-3,72.24434,R,ugm-3
03-01-2015,05:00,0.26443,R,ugm-3,0.88549,R,ugm-3,1.29094,R,ugm-3,77.33338,R,ugm-3
03-01-2015,06:00,0.23106,R,ugm-3,1.23356,R,ugm-3,1.58785,R,ugm-3,74.88864,R,ugm-3
03-01-2015,07:00,0.23106,R,ugm-3,4.60865,R,ugm-3,4.96294,R,ugm-3,66.60649,R,ugm-3
03-01-2015,08:00,0.32991,R,ugm-3,4.85393,R,ugm-3,5.35978,R,ugm-3,63.31358,R,ugm-3
03-01-2015,09:00,0.29717,R,ugm-3,2.07554,R,ugm-3,2.53119,R,ugm-3,70.09896,R,ugm-3
03-01-2015,10:00,0.26443,R,ugm-3,1.67918,R,ugm-3,2.08463,R,ugm-3,71.59574,R,ugm-3
03-01-2015,11:00,0.39539,R,ugm-3,1.92445,R,ugm-3,2.53072,R,ugm-3,67.45466,R,ugm-3
03-01-2015,12:00,0.39571,R,ugm-3,2.86684,R,ugm-3,3.47358,R,ugm-3,65.25939,R,ugm-3
03-01-2015,13:00,0.49455,R,ugm-3,5.64379,R,ugm-3,6.40209,R,ugm-3,60.36993,R,ugm-3
03-01-2015,14:00,0.92394,R,ugm-3,9.35308,R,ugm-3,10.76977,R,ugm-3,56.67788,R,ugm-3
03-01-2015,15:00,0.59372,R,ugm-3,9.01505,R,ugm-3,9.92540,R,ugm-3,55.28089,R,ugm-3
03-01-2015,16:00,0.46181,R,ugm-3,5.94214,R,ugm-3,6.65024,R,ugm-3,61.56735,R,ugm-3
03-01-2015,17:00,0.39571,R,ugm-3,12.84244,R,ugm-3,13.44918,R,ugm-3,57.67573,R,ugm-3
03-01-2015,18:00,0.39571,R,ugm-3,8.62442,R,ugm-3,9.23116,R,ugm-3,62.06627,R,ugm-3
03-01-2015,19:00,0.32991,R,ugm-3,7.98086,R,ugm-3,8.48672,R,ugm-3,56.12906,R,ugm-3
03-01-2015,20:00,0.23137,R,ugm-3,4.90604,R,ugm-3,5.26081,R,ugm-3,62.21595,R,ugm-3
03-01-2015,21:00,0.23137,R,ugm-3,2.42457,R,ugm-3,2.77934,R,ugm-3,69.20090,R,ugm-3
03-01-2015,22:00,0.23137,R,ugm-3,1.82931,R,ugm-3,2.18408,R,ugm-3,68.65208,R,ugm-3
03-01-2015,23:00,0.29686,R,ugm-3,1.57973,R,ugm-3,2.03490,R,ugm-3,71.84520,R,ugm-3
03-01-2015,24:00,0.26412,R,ugm-3,1.43103,R,ugm-3,1.83600,R,ugm-3,72.99273,R,ugm-3
04-01-2015,01:00,0.26443,R,ugm-3,1.24823,R,ugm-3,1.65368,R,ugm-3,72.71000,R,ugm-3
04-01-2015,02:00,,,,,,,,,,73.30871,R,ugm-3
04-01-2015,03:00,0.36359,R,ugm-3,0.98159,R,ugm-3,1.53908,R,ugm-3,73.79101,R,ugm-3
04-01-2015,04:00,0.33054,R,ugm-3,0.93282,R,ugm-3,1.43963,R,ugm-3,75.58714,R,ugm-3
04-01-2015,05:00,0.36359,R,ugm-3,0.98063,R,ugm-3,1.53813,R,ugm-3,74.58929,R,ugm-3
04-01-2015,06:00,0.26443,R,ugm-3,0.78604,R,ugm-3,1.19149,R,ugm-3,76.33553,R,ugm-3
04-01-2015,07:00,0.29748,R,ugm-3,0.78508,R,ugm-3,1.24121,R,ugm-3,76.93424,R,ugm-3
04-01-2015,08:00,0.29748,R,ugm-3,0.93330,R,ugm-3,1.38943,R,ugm-3,75.23789,R,ugm-3
04-01-2015,09:00,0.33054,R,ugm-3,1.03132,R,ugm-3,1.53813,R,ugm-3,75.33768,R,ugm-3
04-01-2015,10:00,0.33054,R,ugm-3,1.03179,R,ugm-3,1.53861,R,ugm-3,72.04477,R,ugm-3
04-01-2015,11:00,0.56160,R,ugm-3,1.91776,R,ugm-3,2.77886,R,ugm-3,69.55015,R,ugm-3
04-01-2015,12:00,0.85845,R,ugm-3,2.30695,R,ugm-3,3.62323,R,ugm-3,51.33938,R,ugm-3
04-01-2015,13:00,0.75961,R,ugm-3,2.20989,R,ugm-3,3.37461,R,ugm-3,42.55830,R,ugm-3
04-01-2015,14:00,0.46275,R,ugm-3,2.76500,R,ugm-3,3.47453,R,ugm-3,51.28949,R,ugm-3
04-01-2015,15:00,0.56191,R,ugm-3,2.86062,R,ugm-3,3.72220,R,ugm-3,52.33723,R,ugm-3
04-01-2015,16:00,0.62770,R,ugm-3,4.29787,R,ugm-3,5.26033,R,ugm-3,49.84261,R,ugm-3
04-01-2015,17:00,0.46275,R,ugm-3,4.40258,R,ugm-3,5.11211,R,ugm-3,56.12906,R,ugm-3
04-01-2015,18:00,0.36359,R,ugm-3,3.41286,R,ugm-3,3.97035,R,ugm-3,58.77337,R,ugm-3
04-01-2015,19:00,0.36359,R,ugm-3,4.30599,R,ugm-3,4.86349,R,ugm-3,52.83616,R,ugm-3
04-01-2015,20:00,0.52886,R,ugm-3,5.19435,R,ugm-3,6.00525,R,ugm-3,44.20476,R,ugm-3
04-01-2015,21:00,0.39664,R,ugm-3,6.38966,R,ugm-3,6.99784,R,ugm-3,42.05938,R,ugm-3
04-01-2015,22:00,0.39664,R,ugm-3,6.63781,R,ugm-3,7.24598,R,ugm-3,40.96174,R,ugm-3
04-01-2015,23:00,0.49580,R,ugm-3,8.52067,R,ugm-3,9.28088,R,ugm-3,37.96819,R,ugm-3
04-01-2015,24:00,0.39664,R,ugm-3,8.92086,R,ugm-3,9.52903,R,ugm-3,38.36733,R,ugm-3
05-01-2015,01:00,0.26443,R,ugm-3,6.74730,R,ugm-3,7.15275,R,ugm-3,43.83888,R,ugm-3
05-01-2015,02:00,,,,,,,,,,42.70798,R,ugm-3
05-01-2015,03:00,0.59496,R,ugm-3,6.29069,R,ugm-3,7.20295,R,ugm-3,41.46067,R,ugm-3
05-01-2015,04:00,0.39664,R,ugm-3,3.36552,R,ugm-3,3.97370,R,ugm-3,56.27874,R,ugm-3
05-01-2015,05:00,0.23137,R,ugm-3,1.93019,R,ugm-3,2.28496,R,ugm-3,64.36133,R,ugm-3
05-01-2015,06:00,0.29748,R,ugm-3,1.72986,R,ugm-3,2.18599,R,ugm-3,65.25939,R,ugm-3
05-01-2015,07:00,0.19832,R,ugm-3,1.23548,R,ugm-3,1.53956,R,ugm-3,70.39832,R,ugm-3
05-01-2015,08:00,0.29748,R,ugm-3,0.63686,R,ugm-3,1.09299,R,ugm-3,73.44176,R,ugm-3
05-01-2015,09:00,0.29748,R,ugm-3,1.03371,R,ugm-3,1.48984,R,ugm-3,72.39402,R,ugm-3
05-01-2015,10:00,0.33054,R,ugm-3,1.18193,R,ugm-3,1.68874,R,ugm-3,71.74542,R,ugm-3
05-01-2015,11:00,0.36359,R,ugm-3,1.42959,R,ugm-3,1.98709,R,ugm-3,73.44176,R,ugm-3
05-01-2015,12:00,0.33054,R,ugm-3,1.67918,R,ugm-3,2.18599,R,ugm-3,72.44391,R,ugm-3
05-01-2015,13:00,0.33054,R,ugm-3,1.92780,R,ugm-3,2.43461,R,ugm-3,71.79531,R,ugm-3
05-01-2015,14:00,0.42970,R,ugm-3,2.22280,R,ugm-3,2.88166,R,ugm-3,70.79746,R,ugm-3
05-01-2015,15:00,0.29748,R,ugm-3,2.37580,R,ugm-3,2.83193,R,ugm-3,69.55015,R,ugm-3
05-01-2015,16:00,0.36359,R,ugm-3,2.67128,R,ugm-3,3.22878,R,ugm-3,68.60219,R,ugm-3
05-01-2015,17:00,0.39664,R,ugm-3,3.41573,R,ugm-3,4.02390,R,ugm-3,69.35058,R,ugm-3
05-01-2015,18:00,0.46275,R,ugm-3,3.36361,R,ugm-3,4.07315,R,ugm-3,70.59789,R,ugm-3
05-01-2015,19:00,0.23137,R,ugm-3,3.02271,R,ugm-3,3.37748,R,ugm-3,71.34628,R,ugm-3
05-01-2015,20:00,0.19832,R,ugm-3,2.47812,R,ugm-3,2.78221,R,ugm-3,73.19230,R,ugm-3
05-01-2015,21:00,0.42970,R,ugm-3,2.66889,R,ugm-3,3.32775,R,ugm-3,70.24864,R,ugm-3
05-01-2015,22:00,0.16527,R,ugm-3,3.17379,R,ugm-3,3.42720,R,ugm-3,68.15316,R,ugm-3
05-01-2015,23:00,0.33054,R,ugm-3,3.66626,R,ugm-3,4.17308,R,ugm-3,64.76047,R,ugm-3
05-01-2015,24:00,0.36359,R,ugm-3,2.77026,R,ugm-3,3.32775,R,ugm-3,65.90799,R,ugm-3
06-01-2015,01:00,0.26443,R,ugm-3,3.57255,R,ugm-3,3.97800,R,ugm-3,64.86025,R,ugm-3
06-01-2015,02:00,,,,,,,,,,67.85380,R,ugm-3
06-01-2015,03:00,0.39758,R,ugm-3,5.60602,R,ugm-3,6.21563,R,ugm-3,58.87315,R,ugm-3
06-01-2015,04:00,0.33116,R,ugm-3,5.26033,R,ugm-3,5.76810,R,ugm-3,52.38713,R,ugm-3
06-01-2015,05:00,0.39789,R,ugm-3,4.51159,R,ugm-3,5.12168,R,ugm-3,52.33723,R,ugm-3
06-01-2015,06:00,0.43094,R,ugm-3,4.16256,R,ugm-3,4.82333,R,ugm-3,54.48261,R,ugm-3
06-01-2015,07:00,0.29779,R,ugm-3,0.93569,R,ugm-3,1.39230,R,ugm-3,71.09681,R,ugm-3
06-01-2015,08:00,0.39758,R,ugm-3,0.73297,R,ugm-3,1.34258,R,ugm-3,74.14026,R,ugm-3
06-01-2015,09:00,0.23137,R,ugm-3,1.03753,R,ugm-3,1.39230,R,ugm-3,74.43961,R,ugm-3
06-01-2015,10:00,0.23137,R,ugm-3,1.48506,R,ugm-3,1.83983,R,ugm-3,76.68477,R,ugm-3
06-01-2015,11:00,0.33116,R,ugm-3,1.63041,R,ugm-3,2.13818,R,ugm-3,75.08821,R,ugm-3
06-01-2015,12:00,0.39758,R,ugm-3,1.18049,R,ugm-3,1.79010,R,ugm-3,74.14026,R,ugm-3
06-01-2015,13:00,0.49705,R,ugm-3,1.22687,R,ugm-3,1.98900,R,ugm-3,71.94499,R,ugm-3
06-01-2015,14:00,0.53010,R,ugm-3,1.62371,R,ugm-3,2.43653,R,ugm-3,69.25079,R,ugm-3
06-01-2015,15:00,0.36421,R,ugm-3,1.18193,R,ugm-3,1.74038,R,ugm-3,69.79961,R,ugm-3
06-01-2015,16:00,0.26474,R,ugm-3,0.93665,R,ugm-3,1.34258,R,ugm-3,68.85165,R,ugm-3
06-01-2015,17:00,0.23137,R,ugm-3,1.03753,R,ugm-3,1.39230,R,ugm-3,68.80176,R,ugm-3
06-01-2015,18:00,0.23137,R,ugm-3,1.33588,R,ugm-3,1.69065,R,ugm-3,63.96219,R,ugm-3
06-01-2015,19:00,0.23169,R,ugm-3,1.28568,R,ugm-3,1.64093,R,ugm-3,63.46326,R,ugm-3
06-01-2015,20:00,0.33116,R,ugm-3,1.08343,R,ugm-3,1.59120,R,ugm-3,64.11186,R,ugm-3
06-01-2015,21:00,0.36452,R,ugm-3,1.43007,R,ugm-3,1.98900,R,ugm-3,61.01853,R,ugm-3
06-01-2015,22:00,0.23137,R,ugm-3,1.13698,R,ugm-3,1.49175,R,ugm-3,60.86885,R,ugm-3
06-01-2015,23:00,0.26443,R,ugm-3,0.68850,R,ugm-3,1.09395,R,ugm-3,64.16176,R,ugm-3
06-01-2015,24:00,0.19832,R,ugm-3,0.44179,R,ugm-3,0.74588,R,ugm-3,65.95789,R,ugm-3
07-01-2015,01:00,0.22119,R,ugm-3,0.45645,R,ugm-3,0.79560,R,ugm-3,65.25939,R,ugm-3
07-01-2015,02:00,,,,,,,,,,62.39889,R,ugm-3
07-01-2015,03:00,0.33178,R,ugm-3,0.93330,R,ugm-3,1.44203,R,ugm-3,60.36993,R,ugm-3
07-01-2015,04:00,0.23231,R,ugm-3,0.73775,R,ugm-3,1.09395,R,ugm-3,62.91444,R,ugm-3
07-01-2015,05:00,0.39789,R,ugm-3,0.58331,R,ugm-3,1.19340,R,ugm-3,66.25724,R,ugm-3
07-01-2015,06:00,0.26536,R,ugm-3,0.58762,R,ugm-3,0.99450,R,ugm-3,67.10541,R,ugm-3
07-01-2015,07:00,0.19894,R,ugm-3,0.63973,R,ugm-3,0.94478,R,ugm-3,69.20090,R,ugm-3
07-01-2015,08:00,0.29842,R,ugm-3,0.78556,R,ugm-3,1.24313,R,ugm-3,69.05122,R,ugm-3
07-01-2015,09:00,0.33178,R,ugm-3,0.93330,R,ugm-3,1.44203,R,ugm-3,70.94714,R,ugm-3
07-01-2015,10:00,0.16558,R,ugm-3,1.33732,R,ugm-3,1.59120,R,ugm-3,71.59574,R,ugm-3
07-01-2015,11:00,0.33178,R,ugm-3,1.23165,R,ugm-3,1.74038,R,ugm-3,72.29423,R,ugm-3
07-01-2015,12:00,0.16558,R,ugm-3,0.79034,R,ugm-3,1.04423,R,ugm-3,74.93854,R,ugm-3
07-01-2015,13:00,0.26536,R,ugm-3,0.73679,R,ugm-3,1.14368,R,ugm-3,74.24004,R,ugm-3
07-01-2015,14:00,0.29842,R,ugm-3,0.98446,R,ugm-3,1.44203,R,ugm-3,72.64348,R,ugm-3
07-01-2015,15:00,0.36484,R,ugm-3,1.33014,R,ugm-3,1.88955,R,ugm-3,70.74757,R,ugm-3
07-01-2015,16:00,0.29873,R,ugm-3,1.03371,R,ugm-3,1.49175,R,ugm-3,72.74327,R,ugm-3
07-01-2015,17:00,0.26536,R,ugm-3,1.03514,R,ugm-3,1.44203,R,ugm-3,73.34198,R,ugm-3
07-01-2015,18:00,0.26568,R,ugm-3,0.98494,R,ugm-3,1.39230,R,ugm-3,74.19015,R,ugm-3
07-01-2015,19:00,0.33178,R,ugm-3,0.98303,R,ugm-3,1.49175,R,ugm-3,74.73897,R,ugm-3
07-01-2015,20:00,0.26568,R,ugm-3,1.03466,R,ugm-3,1.44203,R,ugm-3,75.48735,R,ugm-3
07-01-2015,21:00,0.26536,R,ugm-3,0.63734,R,ugm-3,1.04423,R,ugm-3,75.53725,R,ugm-3
07-01-2015,22:00,0.33178,R,ugm-3,0.43605,R,ugm-3,0.94478,R,ugm-3,75.68692,R,ugm-3
07-01-2015,23:00,0.23231,R,ugm-3,0.43940,R,ugm-3,0.79560,R,ugm-3,73.49165,R,ugm-3
07-01-2015,24:00,0.36484,R,ugm-3,0.38537,R,ugm-3,0.94478,R,ugm-3,70.69767,R,ugm-3
08-01-2015,01:00,0.35382,R,ugm-3,0.65216,R,ugm-3,1.19468,R,ugm-3,72.77653,R,ugm-3
08-01-2015,02:00,,,,,,,,,,77.69925,R,ugm-3
08-01-2015,03:00,0.29873,R,ugm-3,0.33756,R,ugm-3,0.79560,R,ugm-3,82.57209,R,ugm-3
08-01-2015,04:00,0.39789,R,ugm-3,0.43462,R,ugm-3,1.04470,R,ugm-3,82.97123,R,ugm-3
08-01-2015,05:00,0.26568,R,ugm-3,0.43796,R,ugm-3,0.84533,R,ugm-3,83.17080,R,ugm-3
08-01-2015,06:00,0.43125,R,ugm-3,0.43414,R,ugm-3,1.09538,R,ugm-3,80.97553,R,ugm-3
08-01-2015,07:00,0.19894,R,ugm-3,0.64069,R,ugm-3,0.94573,R,ugm-3,79.92779,R,ugm-3
08-01-2015,08:00,0.29873,R,ugm-3,0.38728,R,ugm-3,0.84533,R,ugm-3,78.13166,R,ugm-3
08-01-2015,09:00,0.19894,R,ugm-3,0.78986,R,ugm-3,1.09491,R,ugm-3,83.22069,R,ugm-3
08-01-2015,10:00,0.39789,R,ugm-3,0.68420,R,ugm-3,1.29428,R,ugm-3,77.33338,R,ugm-3
08-01-2015,11:00,0.36484,R,ugm-3,1.13316,R,ugm-3,1.69256,R,ugm-3,73.94069,R,ugm-3
08-01-2015,12:00,0.49799,R,ugm-3,1.17762,R,ugm-3,1.94119,R,ugm-3,69.99918,R,ugm-3
08-01-2015,13:00,0.39820,R,ugm-3,1.13172,R,ugm-3,1.74229,R,ugm-3,69.00133,R,ugm-3
08-01-2015,14:00,0.29873,R,ugm-3,1.08534,R,ugm-3,1.54339,R,ugm-3,70.09896,R,ugm-3
08-01-2015,15:00,0.29842,R,ugm-3,1.08582,R,ugm-3,1.54339,R,ugm-3,69.30068,R,ugm-3
08-01-2015,16:00,0.36484,R,ugm-3,1.23261,R,ugm-3,1.79201,R,ugm-3,67.60434,R,ugm-3
08-01-2015,17:00,0.26568,R,ugm-3,0.98685,R,ugm-3,1.39421,R,ugm-3,67.50455,R,ugm-3
08-01-2015,18:00,0.26568,R,ugm-3,0.83768,R,ugm-3,1.24504,R,ugm-3,67.50455,R,ugm-3
08-01-2015,19:00,0.29873,R,ugm-3,1.13507,R,ugm-3,1.59311,R,ugm-3,65.75832,R,ugm-3
08-01-2015,20:00,0.29873,R,ugm-3,0.93617,R,ugm-3,1.39421,R,ugm-3,66.05767,R,ugm-3
08-01-2015,21:00,0.39789,R,ugm-3,1.57973,R,ugm-3,2.18981,R,ugm-3,67.25509,R,ugm-3
08-01-2015,22:00,0.29842,R,ugm-3,0.88692,R,ugm-3,1.34449,R,ugm-3,72.44391,R,ugm-3
08-01-2015,23:00,0.26568,R,ugm-3,0.33851,R,ugm-3,0.74588,R,ugm-3,79.27918,R,ugm-3
08-01-2015,24:00,0.26536,R,ugm-3,0.18982,R,ugm-3,0.59670,R,ugm-3,83.76951,R,ugm-3
09-01-2015,01:00,0.31016,R,ugm-3,0.25564,R,ugm-3,0.73121,R,ugm-3,84.28506,R,ugm-3
09-01-2015,02:00,,,,,,,,,,82.55546,R,ugm-3
09-01-2015,03:00,0.36577,R,ugm-3,0.18695,R,ugm-3,0.74779,R,ugm-3,80.47660,R,ugm-3
09-01-2015,04:00,0.36577,R,ugm-3,0.08702,R,ugm-3,0.64786,R,ugm-3,78.78026,R,ugm-3
09-01-2015,05:00,0.29904,R,ugm-3,0.14009,R,ugm-3,0.59861,R,ugm-3,78.03187,R,ugm-3
09-01-2015,06:00,0.23231,R,ugm-3,0.29166,R,ugm-3,0.64786,R,ugm-3,76.83445,R,ugm-3
09-01-2015,07:00,0.33241,R,ugm-3,0.48673,R,ugm-3,0.99641,R,ugm-3,74.33983,R,ugm-3
09-01-2015,08:00,0.26568,R,ugm-3,0.53933,R,ugm-3,0.94669,R,ugm-3,73.04262,R,ugm-3
09-01-2015,09:00,0.23231,R,ugm-3,0.49103,R,ugm-3,0.84724,R,ugm-3,69.99918,R,ugm-3
09-01-2015,10:00,0.36577,R,ugm-3,0.43557,R,ugm-3,0.99641,R,ugm-3,67.30498,R,ugm-3
09-01-2015,11:00,0.29904,R,ugm-3,0.68707,R,ugm-3,1.14559,R,ugm-3,67.55445,R,ugm-3
09-01-2015,12:00,0.29904,R,ugm-3,0.83624,R,ugm-3,1.29476,R,ugm-3,70.99703,R,ugm-3
09-01-2015,13:00,0.23262,R,ugm-3,0.68946,R,ugm-3,1.04614,R,ugm-3,72.69337,R,ugm-3
09-01-2015,14:00,0.33178,R,ugm-3,0.73631,R,ugm-3,1.24504,R,ugm-3,73.09251,R,ugm-3
09-01-2015,15:00,0.26568,R,ugm-3,0.63878,R,ugm-3,1.04614,R,ugm-3,65.35918,R,ugm-3
09-01-2015,16:00,0.29904,R,ugm-3,0.48817,R,ugm-3,0.94669,R,ugm-3,61.41767,R,ugm-3
09-01-2015,17:00,0.23231,R,ugm-3,0.44131,R,ugm-3,0.79751,R,ugm-3,59.52175,R,ugm-3
09-01-2015,18:00,0.19894,R,ugm-3,0.39302,R,ugm-3,0.69806,R,ugm-3,58.92304,R,ugm-3
09-01-2015,19:00,0.19894,R,ugm-3,0.34329,R,ugm-3,0.64834,R,ugm-3,60.76907,R,ugm-3
09-01-2015,20:00,0.23231,R,ugm-3,0.49103,R,ugm-3,0.84724,R,ugm-3,60.66928,R,ugm-3
09-01-2015,21:00,0.29904,R,ugm-3,0.28927,R,ugm-3,0.74779,R,ugm-3,61.26799,R,ugm-3
09-01-2015,22:00,0.26568,R,ugm-3,0.24098,R,ugm-3,0.64834,R,ugm-3,62.46541,R,ugm-3
09-01-2015,23:00,0.39914,R,ugm-3,0.13579,R,ugm-3,0.74779,R,ugm-3,64.56090,R,ugm-3
09-01-2015,24:00,0.26568,R,ugm-3,0.19125,R,ugm-3,0.59861,R,ugm-3,65.35918,R,ugm-3
10-01-2015,01:00,0.31016,R,ugm-3,0.25564,R,ugm-3,0.73121,R,ugm-3,66.12419,R,ugm-3
10-01-2015,02:00,,,,,,,,,,66.78943,R,ugm-3
10-01-2015,03:00,0.33272,R,ugm-3,-0.06168,R,ugm-3,0.44848,R,ugm-3,67.65423,R,ugm-3
10-01-2015,04:00,0.26599,R,ugm-3,0.14009,R,ugm-3,0.54793,R,ugm-3,67.90369,R,ugm-3
10-01-2015,05:00,0.29904,R,ugm-3,-0.01052,R,ugm-3,0.44800,R,ugm-3,68.45251,R,ugm-3
10-01-2015,06:00,0.26599,R,ugm-3,-0.01004,R,ugm-3,0.39780,R,ugm-3,68.70197,R,ugm-3
10-01-2015,07:00,0.36577,R,ugm-3,-0.01291,R,ugm-3,0.54793,R,ugm-3,69.00133,R,ugm-3
10-01-2015,08:00,0.29904,R,ugm-3,0.33899,R,ugm-3,0.79751,R,ugm-3,75.18800,R,ugm-3
