Data supplied by AEA on 6/6/2017
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Aberdeen,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
21-03-2016,06:00,6.300,R,ugm-3 (TEOM FDMS),6.45914,R,ugm-3,23.32676,R,ugm-3,33.23064,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),67.50455,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
21-03-2016,07:00,6.400,R,ugm-3 (TEOM FDMS),10.28461,R,ugm-3,30.03868,R,ugm-3,45.80820,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),60.61939,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
21-03-2016,08:00,6.500,R,ugm-3 (TEOM FDMS),11.50416,R,ugm-3,35.62701,R,ugm-3,53.26647,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),59.12261,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
21-03-2016,09:00,6.400,R,ugm-3 (TEOM FDMS),4.54641,R,ugm-3,18.09560,R,ugm-3,25.06666,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),75.53725,R,ugm-3,-1.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS)
21-03-2016,10:00,8.500,R,ugm-3 (TEOM FDMS),3.54857,R,ugm-3,13.62369,R,ugm-3,19.06476,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),80.72607,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
21-03-2016,11:00,7.300,R,ugm-3 (TEOM FDMS),3.21554,R,ugm-3,11.88380,R,ugm-3,16.81422,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),82.97123,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
21-03-2016,12:00,7.300,R,ugm-3 (TEOM FDMS),2.57817,R,ugm-3,11.27228,R,ugm-3,15.22541,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),84.51790,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS)
21-03-2016,13:00,6.900,R,ugm-3 (TEOM FDMS),2.21739,R,ugm-3,10.10374,R,ugm-3,13.50368,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),85.11661,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),-2.800,R,ugm-3 (TEOM FDMS)
21-03-2016,14:00,7.500,R,ugm-3 (TEOM FDMS),2.32871,R,ugm-3,12.62585,R,ugm-3,16.19648,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),79.27918,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
21-03-2016,15:00,6.600,R,ugm-3 (TEOM FDMS),3.57632,R,ugm-3,17.46447,R,ugm-3,22.94809,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),71.09681,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
21-03-2016,16:00,4.600,R,ugm-3 (TEOM FDMS),2.07894,R,ugm-3,12.39013,R,ugm-3,15.57779,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),72.59359,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
21-03-2016,17:00,5.800,R,ugm-3 (TEOM FDMS),2.32840,R,ugm-3,16.28828,R,ugm-3,19.85844,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),68.60219,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
21-03-2016,18:00,4.100,R,ugm-3 (TEOM FDMS),1.69134,R,ugm-3,16.16254,R,ugm-3,18.75589,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),68.75187,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
21-03-2016,19:00,5.800,R,ugm-3 (TEOM FDMS),2.21739,R,ugm-3,26.91796,R,ugm-3,30.31791,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),,,,57.02713,R,ugm-3,,,,1.700,R,ugm-3 (TEOM FDMS),,,
21-03-2016,20:00,4.100,R,ugm-3 (TEOM FDMS),5.10083,R,ugm-3,38.69274,R,ugm-3,46.51391,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),,,,39.41508,R,ugm-3,,,,1.600,R,ugm-3 (TEOM FDMS),,,
21-03-2016,21:00,5.000,R,ugm-3 (TEOM FDMS),3.82578,R,ugm-3,27.49697,R,ugm-3,33.36308,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),54.88175,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
21-03-2016,22:00,3.500,R,ugm-3 (TEOM FDMS),0.74838,R,ugm-3,13.68059,R,ugm-3,14.82809,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),68.25294,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS)
21-03-2016,23:00,2.500,R,ugm-3 (TEOM FDMS),1.27536,R,ugm-3,11.01935,R,ugm-3,12.97488,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),66.85595,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
21-03-2016,24:00,2.800,R,ugm-3 (TEOM FDMS),1.99599,R,ugm-3,13.66529,R,ugm-3,16.72577,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),63.16391,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
22-03-2016,01:00,2.000,R,ugm-3 (TEOM FDMS),2.77233,R,ugm-3,18.99176,R,ugm-3,23.24261,R,ugm-3,-0.300,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS),58.20792,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
22-03-2016,02:00,2.300,R,ugm-3 (TEOM FDMS),0.55422,R,ugm-3,9.32981,R,ugm-3,10.17960,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),-2.800,R,ugm-3 (TEOM FDMS),68.98470,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
22-03-2016,03:00,4.600,R,ugm-3 (TEOM FDMS),0.49923,R,ugm-3,4.92756,R,ugm-3,5.69303,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),74.83875,R,ugm-3,-0.500,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
22-03-2016,04:00,5.300,R,ugm-3 (TEOM FDMS),0.49923,R,ugm-3,4.08893,R,ugm-3,4.85440,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),-2.100,R,ugm-3 (TEOM FDMS),75.43746,R,ugm-3,-2.500,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
22-03-2016,05:00,4.300,R,ugm-3 (TEOM FDMS),2.49491,R,ugm-3,11.62035,R,ugm-3,15.44583,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS),67.60434,R,ugm-3,-3.000,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),-2.000,R,ugm-3 (TEOM FDMS)
22-03-2016,06:00,5.300,R,ugm-3 (TEOM FDMS),13.44496,R,ugm-3,39.31478,R,ugm-3,59.93010,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),44.55400,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
22-03-2016,07:00,5.900,R,ugm-3 (TEOM FDMS),52.22663,R,ugm-3,73.71683,R,ugm-3,153.79656,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),20.65550,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
22-03-2016,08:00,8.700,R,ugm-3 (TEOM FDMS),33.87511,R,ugm-3,66.37379,R,ugm-3,118.31490,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),19.95700,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
22-03-2016,09:00,11.500,R,ugm-3 (TEOM FDMS),23.23065,R,ugm-3,52.28871,R,ugm-3,87.90854,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),31.13292,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
22-03-2016,10:00,10.100,R,ugm-3 (TEOM FDMS),10.45082,R,ugm-3,29.43098,R,ugm-3,45.45534,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),55.92949,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS)
22-03-2016,11:00,6.200,R,ugm-3 (TEOM FDMS),4.57385,R,ugm-3,14.34614,R,ugm-3,21.35928,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),72.14456,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
22-03-2016,12:00,5.500,R,ugm-3 (TEOM FDMS),5.40549,R,ugm-3,16.20413,R,ugm-3,24.49243,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),72.14456,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
22-03-2016,13:00,3.800,R,ugm-3 (TEOM FDMS),3.52050,R,ugm-3,12.47524,R,ugm-3,17.87327,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),77.23359,R,ugm-3,-1.000,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
22-03-2016,14:00,3.900,R,ugm-3 (TEOM FDMS),3.13259,R,ugm-3,15.45300,R,ugm-3,20.25624,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),-1.800,R,ugm-3 (TEOM FDMS),74.14026,R,ugm-3,0.300,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
22-03-2016,15:00,6.500,R,ugm-3 (TEOM FDMS),3.74252,R,ugm-3,24.05017,R,ugm-3,29.78862,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),58.42412,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
22-03-2016,16:00,13.200,R,ugm-3 (TEOM FDMS),11.80944,R,ugm-3,55.89998,R,ugm-3,74.00753,R,ugm-3,12.000,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS),29.83572,R,ugm-3,-1.800,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
22-03-2016,17:00,13.700,R,ugm-3 (TEOM FDMS),4.68486,R,ugm-3,54.82086,R,ugm-3,62.00421,R,ugm-3,12.600,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),34.17636,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
22-03-2016,18:00,10.900,R,ugm-3 (TEOM FDMS),1.10885,R,ugm-3,35.50222,R,ugm-3,37.20243,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),47.19831,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS)
22-03-2016,19:00,8.500,R,ugm-3 (TEOM FDMS),1.05366,R,ugm-3,20.14054,R,ugm-3,21.75612,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),,,,56.02928,R,ugm-3,,,,1.100,R,ugm-3 (TEOM FDMS),,,
22-03-2016,20:00,6.300,R,ugm-3 (TEOM FDMS),0.99784,R,ugm-3,21.33011,R,ugm-3,22.86011,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),,,,53.08562,R,ugm-3,,,,0.600,R,ugm-3 (TEOM FDMS),,,
22-03-2016,21:00,7.600,R,ugm-3 (TEOM FDMS),0.60931,R,ugm-3,15.04133,R,ugm-3,15.97559,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),,,,55.92949,R,ugm-3,,,,0.700,R,ugm-3 (TEOM FDMS),,,
22-03-2016,22:00,8.100,R,ugm-3 (TEOM FDMS),0.60993,R,ugm-3,10.58282,R,ugm-3,11.51803,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),,,,61.31788,R,ugm-3,,,,2.000,R,ugm-3 (TEOM FDMS),,,
22-03-2016,23:00,7.000,R,ugm-3 (TEOM FDMS),0.27752,R,ugm-3,8.00286,R,ugm-3,8.42839,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),64.81036,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
22-03-2016,24:00,7.500,R,ugm-3 (TEOM FDMS),0.30528,R,ugm-3,9.63757,R,ugm-3,10.10565,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),62.86455,R,ugm-3,-0.800,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS)
23-03-2016,01:00,7.400,R,ugm-3 (TEOM FDMS),1.21944,R,ugm-3,20.84306,R,ugm-3,22.71285,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),48.62856,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
23-03-2016,02:00,8.100,R,ugm-3 (TEOM FDMS),0.48063,R,ugm-3,16.50360,R,ugm-3,17.24055,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),50.02555,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),-1.600,R,ugm-3 (TEOM FDMS)
23-03-2016,03:00,7.400,R,ugm-3 (TEOM FDMS),0.80389,R,ugm-3,18.71525,R,ugm-3,19.94785,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),45.15271,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
23-03-2016,04:00,8.600,R,ugm-3 (TEOM FDMS),0.72094,R,ugm-3,15.22350,R,ugm-3,16.32893,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),48.89465,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
23-03-2016,05:00,7.600,R,ugm-3 (TEOM FDMS),4.60129,R,ugm-3,20.61532,R,ugm-3,27.67053,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),39.41508,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
23-03-2016,06:00,8.400,R,ugm-3 (TEOM FDMS),14.49830,R,ugm-3,34.65450,R,ugm-3,56.88492,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),27.34109,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS)
23-03-2016,07:00,9.100,R,ugm-3 (TEOM FDMS),64.06382,R,ugm-3,64.83423,R,ugm-3,163.06405,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),9.13033,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
23-03-2016,08:00,12.700,R,ugm-3 (TEOM FDMS),29.16250,R,ugm-3,64.50815,R,ugm-3,109.22335,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),13.02194,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS)
23-03-2016,09:00,11.800,R,ugm-3 (TEOM FDMS),20.20907,R,ugm-3,52.59710,R,ugm-3,83.58390,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),22.05249,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS)
23-03-2016,10:00,10.500,R,ugm-3 (TEOM FDMS),12.91829,R,ugm-3,35.66478,R,ugm-3,55.47254,R,ugm-3,8.900,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),39.46497,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
23-03-2016,11:00,12.300,R,ugm-3 (TEOM FDMS),6.54240,R,ugm-3,24.83190,R,ugm-3,34.86344,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),51.53895,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
23-03-2016,12:00,12.100,R,ugm-3 (TEOM FDMS),3.85322,R,ugm-3,18.36383,R,ugm-3,24.27202,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),63.91229,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS)
23-03-2016,13:00,11.800,R,ugm-3 (TEOM FDMS),4.40765,R,ugm-3,18.52830,R,ugm-3,25.28660,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),63.71272,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
23-03-2016,14:00,10.200,R,ugm-3 (TEOM FDMS),4.10268,R,ugm-3,16.61341,R,ugm-3,22.90410,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),67.00563,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
23-03-2016,15:00,10.700,R,ugm-3 (TEOM FDMS),4.93432,R,ugm-3,17.85319,R,ugm-3,25.41904,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),61.01853,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
23-03-2016,16:00,12.800,R,ugm-3 (TEOM FDMS),6.48690,R,ugm-3,23.59260,R,ugm-3,33.53903,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),46.99874,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
23-03-2016,17:00,27.500,R,ugm-3 (TEOM FDMS),6.65310,R,ugm-3,24.48574,R,ugm-3,34.68701,R,ugm-3,23.100,R,ugm-3 (TEOM FDMS),13.900,R,ugm-3 (TEOM FDMS),41.01164,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),-2.500,R,ugm-3 (TEOM FDMS)
23-03-2016,18:00,30.600,R,ugm-3 (TEOM FDMS),6.81930,R,ugm-3,31.64470,R,ugm-3,42.10082,R,ugm-3,25.800,R,ugm-3 (TEOM FDMS),20.500,R,ugm-3 (TEOM FDMS),32.43013,R,ugm-3,26.000,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS)
23-03-2016,19:00,28.500,R,ugm-3 (TEOM FDMS),7.31822,R,ugm-3,37.71976,R,ugm-3,48.94088,R,ugm-3,25.900,R,ugm-3 (TEOM FDMS),19.000,R,ugm-3 (TEOM FDMS),25.44518,R,ugm-3,26.000,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS)
23-03-2016,20:00,29.600,R,ugm-3 (TEOM FDMS),11.31021,R,ugm-3,43.11731,R,ugm-3,60.45938,R,ugm-3,25.600,R,ugm-3 (TEOM FDMS),17.800,R,ugm-3 (TEOM FDMS),19.85722,R,ugm-3,22.100,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
23-03-2016,21:00,27.500,R,ugm-3 (TEOM FDMS),7.37404,R,ugm-3,36.88448,R,ugm-3,48.19118,R,ugm-3,22.300,R,ugm-3 (TEOM FDMS),14.900,R,ugm-3 (TEOM FDMS),28.08948,R,ugm-3,17.000,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
23-03-2016,22:00,24.000,R,ugm-3 (TEOM FDMS),6.84705,R,ugm-3,33.49983,R,ugm-3,43.99850,R,ugm-3,19.100,R,ugm-3 (TEOM FDMS),14.000,R,ugm-3 (TEOM FDMS),32.57980,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
23-03-2016,23:00,18.900,R,ugm-3 (TEOM FDMS),7.17946,R,ugm-3,24.78218,R,ugm-3,35.79053,R,ugm-3,14.400,R,ugm-3 (TEOM FDMS),12.500,R,ugm-3 (TEOM FDMS),38.66669,R,ugm-3,14.600,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
23-03-2016,24:00,14.300,R,ugm-3 (TEOM FDMS),2.16220,R,ugm-3,15.35212,R,ugm-3,18.66743,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),48.79487,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
24-03-2016,01:00,10.800,R,ugm-3 (TEOM FDMS),1.10927,R,ugm-3,11.18494,R,ugm-3,12.88579,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),56.21222,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
24-03-2016,02:00,8.500,R,ugm-3 (TEOM FDMS),0.92383,R,ugm-3,4.40831,R,ugm-3,5.82484,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),69.51688,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
24-03-2016,03:00,6.100,R,ugm-3 (TEOM FDMS),1.08110,R,ugm-3,4.56466,R,ugm-3,6.22232,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),-2.000,R,ugm-3 (TEOM FDMS),68.70197,R,ugm-3,-0.500,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
24-03-2016,04:00,6.600,R,ugm-3 (TEOM FDMS),0.69319,R,ugm-3,4.18838,R,ugm-3,5.25125,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),65.60864,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
