Data supplied by AEA on 1/4/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Auchencorth Moss,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"1,2,3-trimethylbenzene",status,unit,"1,2,4-trimethylbenzene",status,unit,"1,3,5-trimethylbenzene",status,unit,"1,3-butadiene",status,unit,"1-butene",status,unit,"1-pentene",status,unit,"2-methylpentane",status,unit,"benzene",status,unit,"cis-2-butene",status,unit,"ethane",status,unit,"ethylbenzene",status,unit,"ethene",status,unit,"ethyne",status,unit,"iso-butane",status,unit,"iso-octane",status,unit,"iso-pentane",status,unit,"isoprene",status,unit,"m+p-xylene",status,unit,"n-butane",status,unit,"n-heptane",status,unit,"n-hexane",status,unit,"n-octane",status,unit,"n-pentane",status,unit,"o-xylene",status,unit,"propane",status,unit,"propene",status,unit,"trans-2-butene",status,unit,"trans-2-pentene",status,unit,"toluene",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Daily measured PM<sub>10</sub> (uncorrected)",status,unit,"Daily measured PM<sub>2.5</sub> (uncorrected)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Black carbon",status,unit,"UV Particulate Matter",status,unit
01-01-2015,10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.058,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),74.93854,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),,,,,,,3.300,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899,R,ugm-3 (TEOM FDMS),-2.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),76.23574,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),,,,,,,2.800,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.732,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),79.47875,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),,,,,,,5.200,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787,R,ugm-3 (TEOM FDMS),-3.100,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),76.78456,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),,,,,,,3.800,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),73.64133,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),,,,,,,1.800,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),71.74542,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),,,,,,,1.700,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.574,R,ugm-3 (TEOM FDMS),-1.600,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),70.94714,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),,,,,,,3.000,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.585,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),-1.800,R,ugm-3 (TEOM FDMS),70.39832,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),,,,,,,3.400,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),69.05122,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),,,,,,,1.900,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),67.00563,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),,,,,,,1.300,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.023,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),62.66498,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),,,,,,,1.100,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.473,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),66.30713,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),,,,,,,0.400,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.023,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),73.14241,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),,,,,,,1.400,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.035,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),73.29208,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),,,,,,,-1.500,R,ugm-3 (TEOM FDMS),-2.200,R,ugm-3 (TEOM FDMS),,,,,,
01-01-2015,24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.562,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),76.53510,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),,,,,,,-2.300,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.262,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),75.30441,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),,,,,,,-2.100,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.688,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),75.03832,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),,,,,,,-2.000,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),74.48950,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),,,,,,,-3.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.638,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),71.14671,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),,,,,,,-0.100,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.100,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),69.30068,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),,,,,,,1.600,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.938,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),70.99703,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),,,,,,,-2.500,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.325,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),70.24864,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),,,,,,,2.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.625,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),69.50025,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),,,,,,,-1.600,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.112,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),69.69982,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),,,,,,,0.600,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.250,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),67.60434,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),,,,,,,2.200,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),,,,,,
