Data supplied by AEA on 6/6/2017
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Aston Hill,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit
22-03-2016,07:00,0.38885,R,ugm-3,2.40353,R,ugm-3,2.99976,R,ugm-3,90.95403,R,ugm-3
22-03-2016,08:00,0.31806,R,ugm-3,2.67654,R,ugm-3,3.16423,R,ugm-3,88.40951,R,ugm-3
22-03-2016,09:00,0.45963,R,ugm-3,3.06000,R,ugm-3,3.76476,R,ugm-3,86.51360,R,ugm-3
22-03-2016,10:00,0.38916,R,ugm-3,3.16806,R,ugm-3,3.76476,R,ugm-3,91.10371,R,ugm-3
22-03-2016,11:00,0.45963,R,ugm-3,3.60506,R,ugm-3,4.30982,R,ugm-3,101.23188,R,ugm-3
22-03-2016,12:00,0.56627,R,ugm-3,4.36863,R,ugm-3,5.23690,R,ugm-3,101.33167,R,ugm-3
22-03-2016,13:00,0.53073,R,ugm-3,4.58618,R,ugm-3,5.39994,R,ugm-3,102.52909,R,ugm-3
22-03-2016,14:00,0.53041,R,ugm-3,4.75161,R,ugm-3,5.56490,R,ugm-3,100.08436,R,ugm-3
22-03-2016,15:00,0.42439,R,ugm-3,4.96820,R,ugm-3,5.61893,R,ugm-3,98.83704,R,ugm-3
22-03-2016,16:00,0.38885,R,ugm-3,5.56872,R,ugm-3,6.16494,R,ugm-3,94.54629,R,ugm-3
22-03-2016,17:00,0.45963,R,ugm-3,6.60530,R,ugm-3,7.31005,R,ugm-3,87.96048,R,ugm-3
22-03-2016,18:00,0.45963,R,ugm-3,7.96939,R,ugm-3,8.67414,R,ugm-3,82.22284,R,ugm-3
22-03-2016,19:00,0.42439,R,ugm-3,8.95098,R,ugm-3,9.60171,R,ugm-3,77.98198,R,ugm-3
22-03-2016,20:00,0.45963,R,ugm-3,9.87854,R,ugm-3,10.58330,R,ugm-3,72.04477,R,ugm-3
22-03-2016,21:00,0.35361,R,ugm-3,10.64163,R,ugm-3,11.18382,R,ugm-3,65.45896,R,ugm-3
22-03-2016,22:00,0.35361,R,ugm-3,11.56871,R,ugm-3,12.11091,R,ugm-3,61.71702,R,ugm-3
22-03-2016,23:00,0.49518,R,ugm-3,11.07863,R,ugm-3,11.83790,R,ugm-3,62.16606,R,ugm-3
22-03-2016,24:00,0.35361,R,ugm-3,8.24096,R,ugm-3,8.78316,R,ugm-3,71.29638,R,ugm-3
23-03-2016,01:00,0.37710,R,ugm-3,7.42369,R,ugm-3,8.00190,R,ugm-3,76.30226,R,ugm-3
23-03-2016,02:00,0.56596,R,ugm-3,6.87926,R,ugm-3,7.74706,R,ugm-3,76.76793,R,ugm-3
23-03-2016,03:00,0.53041,R,ugm-3,6.93425,R,ugm-3,7.74754,R,ugm-3,71.74542,R,ugm-3
23-03-2016,04:00,0.45963,R,ugm-3,6.65980,R,ugm-3,7.36456,R,ugm-3,73.64133,R,ugm-3
23-03-2016,05:00,0.21204,R,ugm-3,6.22136,R,ugm-3,6.54649,R,ugm-3,74.24004,R,ugm-3
23-03-2016,06:00,0.35392,R,ugm-3,6.49437,R,ugm-3,7.03704,R,ugm-3,69.79961,R,ugm-3
23-03-2016,07:00,0.42439,R,ugm-3,5.78675,R,ugm-3,6.43748,R,ugm-3,72.54370,R,ugm-3
23-03-2016,08:00,0.38916,R,ugm-3,5.45923,R,ugm-3,6.05593,R,ugm-3,72.59359,R,ugm-3
23-03-2016,09:00,0.38885,R,ugm-3,5.56872,R,ugm-3,6.16494,R,ugm-3,64.96004,R,ugm-3
23-03-2016,10:00,0.45994,R,ugm-3,5.13219,R,ugm-3,5.83743,R,ugm-3,71.64563,R,ugm-3
23-03-2016,11:00,0.56565,R,ugm-3,4.91560,R,ugm-3,5.78292,R,ugm-3,80.92564,R,ugm-3
23-03-2016,12:00,0.35361,R,ugm-3,5.02223,R,ugm-3,5.56442,R,ugm-3,86.11446,R,ugm-3
23-03-2016,13:00,0.45963,R,ugm-3,5.40568,R,ugm-3,6.11044,R,ugm-3,89.95618,R,ugm-3
23-03-2016,14:00,0.42408,R,ugm-3,5.13315,R,ugm-3,5.78340,R,ugm-3,89.05811,R,ugm-3
23-03-2016,15:00,0.42439,R,ugm-3,5.24121,R,ugm-3,5.89193,R,ugm-3,85.26628,R,ugm-3
23-03-2016,16:00,0.42408,R,ugm-3,5.51469,R,ugm-3,6.16494,R,ugm-3,88.95833,R,ugm-3
23-03-2016,17:00,0.42408,R,ugm-3,5.13267,R,ugm-3,5.78292,R,ugm-3,89.00822,R,ugm-3
23-03-2016,18:00,0.28283,R,ugm-3,4.91273,R,ugm-3,5.34639,R,ugm-3,88.20994,R,ugm-3
23-03-2016,19:00,0.24759,R,ugm-3,4.58474,R,ugm-3,4.96437,R,ugm-3,88.16005,R,ugm-3
23-03-2016,20:00,0.35361,R,ugm-3,3.82213,R,ugm-3,4.36433,R,ugm-3,84.01897,R,ugm-3
23-03-2016,21:00,0.28283,R,ugm-3,3.27659,R,ugm-3,3.71025,R,ugm-3,83.61983,R,ugm-3
23-03-2016,22:00,0.31806,R,ugm-3,3.05904,R,ugm-3,3.54673,R,ugm-3,79.17940,R,ugm-3
23-03-2016,23:00,0.35361,R,ugm-3,2.95003,R,ugm-3,3.49223,R,ugm-3,74.19015,R,ugm-3
23-03-2016,24:00,0.35361,R,ugm-3,4.64020,R,ugm-3,5.18240,R,ugm-3,70.99703,R,ugm-3
24-03-2016,01:00,0.33012,R,ugm-3,4.07235,R,ugm-3,4.57853,R,ugm-3,70.04907,R,ugm-3
24-03-2016,02:00,0.49487,R,ugm-3,4.09227,R,ugm-3,4.85106,R,ugm-3,66.72290,R,ugm-3
24-03-2016,03:00,0.31837,R,ugm-3,2.61869,R,ugm-3,3.10686,R,ugm-3,72.94284,R,ugm-3
24-03-2016,04:00,0.42408,R,ugm-3,2.34759,R,ugm-3,2.99784,R,ugm-3,71.69552,R,ugm-3
24-03-2016,05:00,0.35392,R,ugm-3,2.12813,R,ugm-3,2.67081,R,ugm-3,76.23574,R,ugm-3
24-03-2016,06:00,0.38916,R,ugm-3,1.85608,R,ugm-3,2.45278,R,ugm-3,81.02542,R,ugm-3
24-03-2016,07:00,0.21173,R,ugm-3,1.74659,R,ugm-3,2.07124,R,ugm-3,83.02112,R,ugm-3
24-03-2016,08:00,0.31806,R,ugm-3,1.85608,R,ugm-3,2.34377,R,ugm-3,81.02542,R,ugm-3
24-03-2016,09:00,0.38916,R,ugm-3,2.12861,R,ugm-3,2.72531,R,ugm-3,78.03187,R,ugm-3
24-03-2016,10:00,0.31806,R,ugm-3,2.12861,R,ugm-3,2.61630,R,ugm-3,81.77381,R,ugm-3
24-03-2016,11:00,0.31837,R,ugm-3,2.01912,R,ugm-3,2.50729,R,ugm-3,85.76521,R,ugm-3
24-03-2016,12:00,0.31806,R,ugm-3,2.23763,R,ugm-3,2.72531,R,ugm-3,87.61123,R,ugm-3
24-03-2016,13:00,0.38916,R,ugm-3,2.29213,R,ugm-3,2.88883,R,ugm-3,93.44865,R,ugm-3
24-03-2016,14:00,0.35361,R,ugm-3,2.29213,R,ugm-3,2.83433,R,ugm-3,94.49640,R,ugm-3
24-03-2016,15:00,0.35361,R,ugm-3,2.29213,R,ugm-3,2.83433,R,ugm-3,92.00177,R,ugm-3
24-03-2016,16:00,0.38885,R,ugm-3,2.18360,R,ugm-3,2.77982,R,ugm-3,89.85639,R,ugm-3
24-03-2016,17:00,0.35361,R,ugm-3,2.40114,R,ugm-3,2.94334,R,ugm-3,87.46155,R,ugm-3
24-03-2016,18:00,0.31806,R,ugm-3,2.67368,R,ugm-3,3.16136,R,ugm-3,82.67187,R,ugm-3
24-03-2016,19:00,0.31837,R,ugm-3,2.50968,R,ugm-3,2.99784,R,ugm-3,79.62843,R,ugm-3
24-03-2016,20:00,0.31806,R,ugm-3,2.78269,R,ugm-3,3.27038,R,ugm-3,73.34198,R,ugm-3
24-03-2016,21:00,0.35361,R,ugm-3,2.56466,R,ugm-3,3.10686,R,ugm-3,72.99273,R,ugm-3
24-03-2016,22:00,0.38916,R,ugm-3,3.10973,R,ugm-3,3.70643,R,ugm-3,81.57424,R,ugm-3
24-03-2016,23:00,0.35361,R,ugm-3,3.32775,R,ugm-3,3.86994,R,ugm-3,80.32693,R,ugm-3
24-03-2016,24:00,0.14157,R,ugm-3,3.70738,R,ugm-3,3.92445,R,ugm-3,78.08176,R,ugm-3
25-03-2016,01:00,0.28314,R,ugm-3,3.49031,R,ugm-3,3.92445,R,ugm-3,81.49108,R,ugm-3
25-03-2016,02:00,0.56627,R,ugm-3,2.40210,R,ugm-3,3.27038,R,ugm-3,83.88592,R,ugm-3
25-03-2016,03:00,0.35361,R,ugm-3,2.51016,R,ugm-3,3.05235,R,ugm-3,79.72822,R,ugm-3
25-03-2016,04:00,0.38916,R,ugm-3,2.51016,R,ugm-3,3.10686,R,ugm-3,80.47660,R,ugm-3
25-03-2016,05:00,0.35361,R,ugm-3,2.23763,R,ugm-3,2.77982,R,ugm-3,77.53295,R,ugm-3
25-03-2016,06:00,0.24790,R,ugm-3,2.23619,R,ugm-3,2.61630,R,ugm-3,77.73252,R,ugm-3
25-03-2016,07:00,0.31837,R,ugm-3,2.34616,R,ugm-3,2.83433,R,ugm-3,75.53725,R,ugm-3
25-03-2016,08:00,0.60182,R,ugm-3,2.45661,R,ugm-3,3.37939,R,ugm-3,79.62843,R,ugm-3
25-03-2016,09:00,0.60182,R,ugm-3,3.05618,R,ugm-3,3.97896,R,ugm-3,86.96263,R,ugm-3
25-03-2016,10:00,0.49518,R,ugm-3,2.94716,R,ugm-3,3.70643,R,ugm-3,95.29468,R,ugm-3
25-03-2016,11:00,0.42408,R,ugm-3,2.89266,R,ugm-3,3.54291,R,ugm-3,101.88049,R,ugm-3
25-03-2016,12:00,0.21267,R,ugm-3,2.99880,R,ugm-3,3.32488,R,ugm-3,98.88694,R,ugm-3
25-03-2016,13:00,0.35392,R,ugm-3,3.00023,R,ugm-3,3.54291,R,ugm-3,96.89124,R,ugm-3
25-03-2016,14:00,0.35361,R,ugm-3,3.10973,R,ugm-3,3.65192,R,ugm-3,99.68522,R,ugm-3
25-03-2016,15:00,0.28314,R,ugm-3,3.27229,R,ugm-3,3.70643,R,ugm-3,99.08651,R,ugm-3
25-03-2016,16:00,0.42471,R,ugm-3,3.38226,R,ugm-3,4.03346,R,ugm-3,101.28178,R,ugm-3
25-03-2016,17:00,0.45963,R,ugm-3,3.16519,R,ugm-3,3.86994,R,ugm-3,102.87834,R,ugm-3
25-03-2016,18:00,0.42439,R,ugm-3,3.43724,R,ugm-3,4.08797,R,ugm-3,102.17984,R,ugm-3
25-03-2016,19:00,0.35361,R,ugm-3,3.38226,R,ugm-3,3.92445,R,ugm-3,100.38371,R,ugm-3
25-03-2016,20:00,0.35361,R,ugm-3,3.38226,R,ugm-3,3.92445,R,ugm-3,95.84349,R,ugm-3
25-03-2016,21:00,0.31837,R,ugm-3,5.12598,R,ugm-3,5.61414,R,ugm-3,89.50715,R,ugm-3
25-03-2016,22:00,0.42439,R,ugm-3,9.86898,R,ugm-3,10.51971,R,ugm-3,78.13166,R,ugm-3
25-03-2016,23:00,0.31837,R,ugm-3,13.62895,R,ugm-3,14.11712,R,ugm-3,74.98843,R,ugm-3
25-03-2016,24:00,0.28314,R,ugm-3,10.03106,R,ugm-3,10.46520,R,ugm-3,84.31833,R,ugm-3
26-03-2016,01:00,0.47148,R,ugm-3,4.87305,R,ugm-3,5.59598,R,ugm-3,90.00607,R,ugm-3
26-03-2016,02:00,0.53073,R,ugm-3,5.50896,R,ugm-3,6.32273,R,ugm-3,85.68205,R,ugm-3
26-03-2016,03:00,0.38885,R,ugm-3,4.20033,R,ugm-3,4.79655,R,ugm-3,87.96048,R,ugm-3
26-03-2016,04:00,0.42408,R,ugm-3,3.43772,R,ugm-3,4.08797,R,ugm-3,89.05811,R,ugm-3
26-03-2016,05:00,0.42408,R,ugm-3,2.45661,R,ugm-3,3.10686,R,ugm-3,91.05381,R,ugm-3
26-03-2016,06:00,0.35361,R,ugm-3,2.18312,R,ugm-3,2.72531,R,ugm-3,95.99317,R,ugm-3
26-03-2016,07:00,0.28314,R,ugm-3,2.07315,R,ugm-3,2.50729,R,ugm-3,91.25338,R,ugm-3
26-03-2016,08:00,0.31837,R,ugm-3,2.01912,R,ugm-3,2.50729,R,ugm-3,90.80435,R,ugm-3
26-03-2016,09:00,0.38885,R,ugm-3,2.61965,R,ugm-3,3.21587,R,ugm-3,84.41811,R,ugm-3
26-03-2016,10:00,0.28345,R,ugm-3,2.89027,R,ugm-3,3.32488,R,ugm-3,78.58069,R,ugm-3
26-03-2016,11:00,0.60182,R,ugm-3,3.27420,R,ugm-3,4.19698,R,ugm-3,72.74327,R,ugm-3
26-03-2016,12:00,0.70816,R,ugm-3,3.54721,R,ugm-3,4.63303,R,ugm-3,74.58929,R,ugm-3
26-03-2016,13:00,0.56596,R,ugm-3,3.38369,R,ugm-3,4.25149,R,ugm-3,78.68047,R,ugm-3
26-03-2016,14:00,0.60151,R,ugm-3,3.38369,R,ugm-3,4.30599,R,ugm-3,81.67402,R,ugm-3
26-03-2016,15:00,0.42471,R,ugm-3,3.32775,R,ugm-3,3.97896,R,ugm-3,75.63703,R,ugm-3
26-03-2016,16:00,0.21267,R,ugm-3,3.10781,R,ugm-3,3.43389,R,ugm-3,87.11231,R,ugm-3
26-03-2016,17:00,0.31837,R,ugm-3,1.74659,R,ugm-3,2.23476,R,ugm-3,103.47705,R,ugm-3
26-03-2016,18:00,0.31837,R,ugm-3,1.47406,R,ugm-3,1.96223,R,ugm-3,101.83059,R,ugm-3
26-03-2016,19:00,0.28314,R,ugm-3,1.31006,R,ugm-3,1.74420,R,ugm-3,102.27963,R,ugm-3
26-03-2016,20:00,0.38885,R,ugm-3,1.42051,R,ugm-3,2.01673,R,ugm-3,96.64177,R,ugm-3
26-03-2016,21:00,0.07110,R,ugm-3,1.14463,R,ugm-3,1.25364,R,ugm-3,86.66327,R,ugm-3
26-03-2016,22:00,0.24790,R,ugm-3,0.81903,R,ugm-3,1.19914,R,ugm-3,80.17725,R,ugm-3
26-03-2016,23:00,0.24790,R,ugm-3,0.81903,R,ugm-3,1.19914,R,ugm-3,78.43101,R,ugm-3
26-03-2016,24:00,0.31837,R,ugm-3,1.03801,R,ugm-3,1.52618,R,ugm-3,77.03402,R,ugm-3
27-03-2016,01:00,0.37710,R,ugm-3,0.80261,R,ugm-3,1.38083,R,ugm-3,76.96750,R,ugm-3
27-03-2016,02:00,0.56627,R,ugm-3,0.36720,R,ugm-3,1.23548,R,ugm-3,80.95890,R,ugm-3
27-03-2016,03:00,0.42408,R,ugm-3,0.43988,R,ugm-3,1.09013,R,ugm-3,80.17725,R,ugm-3
27-03-2016,04:00,0.38916,R,ugm-3,0.60244,R,ugm-3,1.19914,R,ugm-3,79.17940,R,ugm-3
27-03-2016,05:00,0.24790,R,ugm-3,0.60100,R,ugm-3,0.98111,R,ugm-3,75.88649,R,ugm-3
27-03-2016,06:00,0.28314,R,ugm-3,0.92852,R,ugm-3,1.36266,R,ugm-3,74.68907,R,ugm-3
27-03-2016,07:00,0.35361,R,ugm-3,1.20201,R,ugm-3,1.74420,R,ugm-3,74.78886,R,ugm-3
27-03-2016,08:00,0.38885,R,ugm-3,1.09347,R,ugm-3,1.68969,R,ugm-3,76.73467,R,ugm-3
27-03-2016,09:00,0.38885,R,ugm-3,1.03897,R,ugm-3,1.63519,R,ugm-3,81.92349,R,ugm-3
27-03-2016,10:00,0.31837,R,ugm-3,0.98350,R,ugm-3,1.47167,R,ugm-3,86.71317,R,ugm-3
27-03-2016,11:00,0.56627,R,ugm-3,1.58451,R,ugm-3,2.45278,R,ugm-3,86.21424,R,ugm-3
27-03-2016,12:00,0.31837,R,ugm-3,1.25603,R,ugm-3,1.74420,R,ugm-3,87.01252,R,ugm-3
27-03-2016,13:00,0.35361,R,ugm-3,1.14750,R,ugm-3,1.68969,R,ugm-3,86.91274,R,ugm-3
27-03-2016,14:00,0.28314,R,ugm-3,1.31006,R,ugm-3,1.74420,R,ugm-3,88.30973,R,ugm-3
27-03-2016,15:00,0.31869,R,ugm-3,0.98303,R,ugm-3,1.47167,R,ugm-3,88.30973,R,ugm-3
27-03-2016,16:00,0.24790,R,ugm-3,1.14607,R,ugm-3,1.52618,R,ugm-3,89.35747,R,ugm-3
27-03-2016,17:00,0.24790,R,ugm-3,0.98255,R,ugm-3,1.36266,R,ugm-3,87.46155,R,ugm-3
27-03-2016,18:00,0.31837,R,ugm-3,1.09252,R,ugm-3,1.58068,R,ugm-3,86.61338,R,ugm-3
27-03-2016,19:00,0.14188,R,ugm-3,1.25412,R,ugm-3,1.47167,R,ugm-3,86.31403,R,ugm-3
27-03-2016,20:00,0.31837,R,ugm-3,1.09252,R,ugm-3,1.58068,R,ugm-3,85.61553,R,ugm-3
27-03-2016,21:00,0.35361,R,ugm-3,1.31102,R,ugm-3,1.85321,R,ugm-3,82.72177,R,ugm-3
27-03-2016,22:00,0.21267,R,ugm-3,3.76189,R,ugm-3,4.08797,R,ugm-3,76.93424,R,ugm-3
27-03-2016,23:00,0.35361,R,ugm-3,2.94621,R,ugm-3,3.48840,R,ugm-3,75.58714,R,ugm-3
27-03-2016,24:00,0.42439,R,ugm-3,1.63853,R,ugm-3,2.28926,R,ugm-3,76.98413,R,ugm-3
28-03-2016,01:00,0.18917,R,ugm-3,1.74293,R,ugm-3,2.03299,R,ugm-3,74.83875,R,ugm-3
28-03-2016,02:00,0.60182,R,ugm-3,1.63710,R,ugm-3,2.55988,R,ugm-3,72.11129,R,ugm-3
28-03-2016,03:00,0.38916,R,ugm-3,2.45278,R,ugm-3,3.04948,R,ugm-3,69.30068,R,ugm-3
28-03-2016,04:00,0.31837,R,ugm-3,2.88835,R,ugm-3,3.37652,R,ugm-3,65.50885,R,ugm-3
28-03-2016,05:00,0.31837,R,ugm-3,3.10590,R,ugm-3,3.59407,R,ugm-3,68.95144,R,ugm-3
28-03-2016,06:00,0.45994,R,ugm-3,1.09156,R,ugm-3,1.79679,R,ugm-3,80.87574,R,ugm-3
28-03-2016,07:00,0.38885,R,ugm-3,0.87353,R,ugm-3,1.46976,R,ugm-3,77.83230,R,ugm-3
28-03-2016,08:00,0.31837,R,ugm-3,1.19962,R,ugm-3,1.68778,R,ugm-3,70.84735,R,ugm-3
28-03-2016,09:00,0.42439,R,ugm-3,0.92804,R,ugm-3,1.57877,R,ugm-3,77.63273,R,ugm-3
28-03-2016,10:00,0.35392,R,ugm-3,1.19962,R,ugm-3,1.74229,R,ugm-3,79.92779,R,ugm-3
28-03-2016,11:00,0.49549,R,ugm-3,0.98255,R,ugm-3,1.74229,R,ugm-3,81.02542,R,ugm-3
28-03-2016,12:00,0.38885,R,ugm-3,0.81903,R,ugm-3,1.41525,R,ugm-3,77.68262,R,ugm-3
28-03-2016,13:00,0.38885,R,ugm-3,0.76452,R,ugm-3,1.36074,R,ugm-3,78.33123,R,ugm-3
28-03-2016,14:00,0.42439,R,ugm-3,1.09156,R,ugm-3,1.74229,R,ugm-3,81.47445,R,ugm-3
28-03-2016,15:00,0.42471,R,ugm-3,1.03658,R,ugm-3,1.68778,R,ugm-3,79.17940,R,ugm-3
28-03-2016,16:00,0.24790,R,ugm-3,0.87210,R,ugm-3,1.25221,R,ugm-3,77.83230,R,ugm-3
28-03-2016,17:00,0.38885,R,ugm-3,1.03705,R,ugm-3,1.63328,R,ugm-3,74.88864,R,ugm-3
28-03-2016,18:00,0.21235,R,ugm-3,0.92708,R,ugm-3,1.25269,R,ugm-3,72.09466,R,ugm-3
28-03-2016,19:00,0.35361,R,ugm-3,0.92756,R,ugm-3,1.46976,R,ugm-3,69.50025,R,ugm-3
28-03-2016,20:00,0.21267,R,ugm-3,0.98063,R,ugm-3,1.30672,R,ugm-3,67.55445,R,ugm-3
28-03-2016,21:00,0.31837,R,ugm-3,0.87306,R,ugm-3,1.36122,R,ugm-3,62.61509,R,ugm-3
28-03-2016,22:00,0.31837,R,ugm-3,0.87306,R,ugm-3,1.36122,R,ugm-3,58.87315,R,ugm-3
28-03-2016,23:00,0.31837,R,ugm-3,0.92708,R,ugm-3,1.41525,R,ugm-3,55.92949,R,ugm-3
28-03-2016,24:00,0.35361,R,ugm-3,0.98207,R,ugm-3,1.52426,R,ugm-3,54.33293,R,ugm-3
29-03-2016,01:00,0.33345,R,ugm-3,0.85170,R,ugm-3,1.36298,R,ugm-3,57.40964,R,ugm-3
29-03-2016,02:00,0.47647,R,ugm-3,0.63240,R,ugm-3,1.36298,R,ugm-3,62.53193,R,ugm-3
29-03-2016,03:00,0.42876,R,ugm-3,0.52594,R,ugm-3,1.18336,R,ugm-3,64.06197,R,ugm-3
29-03-2016,04:00,0.28563,R,ugm-3,0.85298,R,ugm-3,1.29094,R,ugm-3,65.90799,R,ugm-3
29-03-2016,05:00,0.28563,R,ugm-3,0.85298,R,ugm-3,1.29094,R,ugm-3,68.70197,R,ugm-3
29-03-2016,06:00,0.24977,R,ugm-3,0.47765,R,ugm-3,0.86063,R,ugm-3,72.94284,R,ugm-3
29-03-2016,07:00,0.17805,R,ugm-3,0.31891,R,ugm-3,0.59192,R,ugm-3,75.63703,R,ugm-3
29-03-2016,08:00,0.39321,R,ugm-3,0.57997,R,ugm-3,1.18288,R,ugm-3,77.78241,R,ugm-3
29-03-2016,09:00,0.46462,R,ugm-3,0.57853,R,ugm-3,1.29094,R,ugm-3,81.12521,R,ugm-3
29-03-2016,10:00,0.39321,R,ugm-3,0.84963,R,ugm-3,1.45254,R,ugm-3,87.26198,R,ugm-3
29-03-2016,11:00,0.32149,R,ugm-3,0.79799,R,ugm-3,1.29094,R,ugm-3,90.00607,R,ugm-3
29-03-2016,12:00,0.32149,R,ugm-3,0.85202,R,ugm-3,1.34497,R,ugm-3,90.35532,R,ugm-3
29-03-2016,13:00,0.39290,R,ugm-3,1.11833,R,ugm-3,1.72077,R,ugm-3,87.66112,R,ugm-3
29-03-2016,14:00,,,,,,,,,,74.43961,R,ugm-3
29-03-2016,15:00,0.23782,R,ugm-3,1.42800,R,ugm-3,1.79265,R,ugm-3,,,
29-03-2016,16:00,0.32149,R,ugm-3,1.60507,R,ugm-3,2.09801,R,ugm-3,81.46647,R,ugm-3
29-03-2016,17:00,0.57126,R,ugm-3,2.24384,R,ugm-3,3.11977,R,ugm-3,77.17422,R,ugm-3
29-03-2016,18:00,0.39321,R,ugm-3,1.60268,R,ugm-3,2.20559,R,ugm-3,77.98447,R,ugm-3
29-03-2016,19:00,0.39321,R,ugm-3,1.44059,R,ugm-3,2.04351,R,ugm-3,74.26449,R,ugm-3
29-03-2016,20:00,0.32149,R,ugm-3,1.44298,R,ugm-3,1.93593,R,ugm-3,75.21843,R,ugm-3
29-03-2016,21:00,0.39290,R,ugm-3,1.44155,R,ugm-3,2.04398,R,ugm-3,76.74464,R,ugm-3
29-03-2016,22:00,0.24977,R,ugm-3,1.23117,R,ugm-3,1.61415,R,ugm-3,78.89152,R,ugm-3
29-03-2016,23:00,0.32149,R,ugm-3,0.96008,R,ugm-3,1.45302,R,ugm-3,76.69725,R,ugm-3
29-03-2016,24:00,0.32149,R,ugm-3,0.90605,R,ugm-3,1.39899,R,ugm-3,73.54903,R,ugm-3
30-03-2016,01:00,0.38126,R,ugm-3,0.85106,R,ugm-3,1.43565,R,ugm-3,72.69071,R,ugm-3
30-03-2016,02:00,0.42866,R,ugm-3,0.27540,R,ugm-3,0.93266,R,ugm-3,75.67961,R,ugm-3
30-03-2016,03:00,0.39290,R,ugm-3,0.42027,R,ugm-3,1.02271,R,ugm-3,73.64432,R,ugm-3
30-03-2016,04:00,0.35735,R,ugm-3,0.36672,R,ugm-3,0.91465,R,ugm-3,72.02232,R,ugm-3
30-03-2016,05:00,0.32149,R,ugm-3,0.42218,R,ugm-3,0.91513,R,ugm-3,71.97542,R,ugm-3
30-03-2016,06:00,0.39321,R,ugm-3,0.41979,R,ugm-3,1.02271,R,ugm-3,73.40584,R,ugm-3
30-03-2016,07:00,0.35735,R,ugm-3,0.52881,R,ugm-3,1.07674,R,ugm-3,68.77931,R,ugm-3
30-03-2016,08:00,0.42876,R,ugm-3,0.63495,R,ugm-3,1.29237,R,ugm-3,70.06753,R,ugm-3
30-03-2016,09:00,0.42876,R,ugm-3,0.79656,R,ugm-3,1.45398,R,ugm-3,74.45558,R,ugm-3
30-03-2016,10:00,0.28563,R,ugm-3,0.80086,R,ugm-3,1.23882,R,ugm-3,80.99000,R,ugm-3
30-03-2016,11:00,0.35735,R,ugm-3,0.90557,R,ugm-3,1.45350,R,ugm-3,84.08982,R,ugm-3
30-03-2016,12:00,0.32149,R,ugm-3,1.12216,R,ugm-3,1.61511,R,ugm-3,87.38123,R,ugm-3
30-03-2016,13:00,0.17899,R,ugm-3,0.96438,R,ugm-3,1.23882,R,ugm-3,88.19248,R,ugm-3
30-03-2016,14:00,0.32180,R,ugm-3,1.17523,R,ugm-3,1.66866,R,ugm-3,90.24306,R,ugm-3
30-03-2016,15:00,0.25008,R,ugm-3,1.28520,R,ugm-3,1.66866,R,ugm-3,92.15145,R,ugm-3
30-03-2016,16:00,0.32180,R,ugm-3,1.28281,R,ugm-3,1.77623,R,ugm-3,93.20019,R,ugm-3
30-03-2016,17:00,0.35735,R,ugm-3,1.17475,R,ugm-3,1.72268,R,ugm-3,91.67448,R,ugm-3
30-03-2016,18:00,0.28594,R,ugm-3,1.23022,R,ugm-3,1.66866,R,ugm-3,90.62424,R,ugm-3
30-03-2016,19:00,0.28594,R,ugm-3,1.39182,R,ugm-3,1.83026,R,ugm-3,85.09266,R,ugm-3
30-03-2016,20:00,0.17868,R,ugm-3,2.04112,R,ugm-3,2.31508,R,ugm-3,77.74698,R,ugm-3
30-03-2016,21:00,0.21454,R,ugm-3,1.82500,R,ugm-3,2.15395,R,ugm-3,72.49979,R,ugm-3
30-03-2016,22:00,0.39321,R,ugm-3,0.95864,R,ugm-3,1.56156,R,ugm-3,77.88968,R,ugm-3
30-03-2016,23:00,0.32180,R,ugm-3,1.01363,R,ugm-3,1.50705,R,ugm-3,79.36799,R,ugm-3
30-03-2016,24:00,0.42876,R,ugm-3,1.28090,R,ugm-3,1.93832,R,ugm-3,79.65437,R,ugm-3
31-03-2016,01:00,0.28605,R,ugm-3,1.14240,R,ugm-3,1.58100,R,ugm-3,79.24126,R,ugm-3
31-03-2016,02:00,0.46493,R,ugm-3,1.01123,R,ugm-3,1.72412,R,ugm-3,77.46044,R,ugm-3
31-03-2016,03:00,0.39321,R,ugm-3,1.17523,R,ugm-3,1.77815,R,ugm-3,77.60379,R,ugm-3
31-03-2016,04:00,0.42907,R,ugm-3,1.38943,R,ugm-3,2.04733,R,ugm-3,76.12498,R,ugm-3
31-03-2016,05:00,0.50079,R,ugm-3,1.54913,R,ugm-3,2.31699,R,ugm-3,70.21022,R,ugm-3
31-03-2016,06:00,0.32180,R,ugm-3,1.55438,R,ugm-3,2.04781,R,ugm-3,71.16417,R,ugm-3
31-03-2016,07:00,0.39321,R,ugm-3,1.71408,R,ugm-3,2.31699,R,ugm-3,67.30099,R,ugm-3
31-03-2016,08:00,0.75119,R,ugm-3,2.24288,R,ugm-3,3.39469,R,ugm-3,65.82218,R,ugm-3
31-03-2016,09:00,0.89400,R,ugm-3,2.67128,R,ugm-3,4.04207,R,ugm-3,71.54634,R,ugm-3
31-03-2016,10:00,0.67978,R,ugm-3,2.40640,R,ugm-3,3.44872,R,ugm-3,79.75017,R,ugm-3
