Data supplied by AEA on 29/3/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Aberdeen,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
12-01-2015,19:00,13.900,R,ugm-3 (TEOM FDMS),6.54271,R,ugm-3,22.53594,R,ugm-3,32.56796,R,ugm-3,14.600,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),67.25509,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
12-01-2015,20:00,14.600,R,ugm-3 (TEOM FDMS),3.81206,R,ugm-3,17.33155,R,ugm-3,23.17663,R,ugm-3,13.700,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),65.15961,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
12-01-2015,21:00,17.200,R,ugm-3 (TEOM FDMS),2.86598,R,ugm-3,15.12070,R,ugm-3,19.51515,R,ugm-3,16.400,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),72.14456,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS)
12-01-2015,22:00,20.100,R,ugm-3 (TEOM FDMS),1.18930,R,ugm-3,10.66936,R,ugm-3,12.49293,R,ugm-3,18.200,R,ugm-3 (TEOM FDMS),10.500,R,ugm-3 (TEOM FDMS),61.96649,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS)
12-01-2015,23:00,21.000,R,ugm-3 (TEOM FDMS),1.45965,R,ugm-3,8.18693,R,ugm-3,10.42504,R,ugm-3,18.100,R,ugm-3 (TEOM FDMS),8.000,R,ugm-3 (TEOM FDMS),71.24649,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS)
12-01-2015,24:00,19.400,R,ugm-3 (TEOM FDMS),1.35145,R,ugm-3,6.50011,R,ugm-3,8.57230,R,ugm-3,16.300,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),72.04477,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
13-01-2015,01:00,11.900,R,ugm-3 (TEOM FDMS),1.66057,R,ugm-3,7.21841,R,ugm-3,9.76459,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS),67.72075,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
13-01-2015,02:00,7.700,R,ugm-3 (TEOM FDMS),0.64984,R,ugm-3,4.69009,R,ugm-3,5.68650,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),71.71215,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
13-01-2015,03:00,1.400,R,ugm-3 (TEOM FDMS),0.86625,R,ugm-3,5.43533,R,ugm-3,6.76356,R,ugm-3,-0.300,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),73.89079,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
13-01-2015,04:00,5.500,R,ugm-3 (TEOM FDMS),0.78486,R,ugm-3,4.65550,R,ugm-3,5.85894,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),76.03617,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS)
13-01-2015,05:00,4.800,R,ugm-3 (TEOM FDMS),2.08424,R,ugm-3,8.60816,R,ugm-3,11.80395,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),69.84950,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
13-01-2015,06:00,11.800,R,ugm-3 (TEOM FDMS),5.79215,R,ugm-3,20.67126,R,ugm-3,29.55243,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),58.67358,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
13-01-2015,07:00,9.700,R,ugm-3 (TEOM FDMS),17.91809,R,ugm-3,37.27367,R,ugm-3,64.74769,R,ugm-3,8.800,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),43.05723,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
13-01-2015,08:00,8.600,R,ugm-3 (TEOM FDMS),15.61744,R,ugm-3,39.42236,R,ugm-3,63.36878,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),40.66239,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),-2.700,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
13-01-2015,09:00,6.100,R,ugm-3 (TEOM FDMS),9.79817,R,ugm-3,34.77594,R,ugm-3,49.79959,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),42.85766,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
13-01-2015,10:00,5.800,R,ugm-3 (TEOM FDMS),8.09279,R,ugm-3,27.05136,R,ugm-3,39.46013,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),47.84691,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
13-01-2015,11:00,5.300,R,ugm-3 (TEOM FDMS),11.07041,R,ugm-3,28.99111,R,ugm-3,45.96550,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),48.54540,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS)
13-01-2015,12:00,1.900,R,ugm-3 (TEOM FDMS),9.22940,R,ugm-3,24.27488,R,ugm-3,38.42643,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),49.19401,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
13-01-2015,13:00,-0.200,R,ugm-3 (TEOM FDMS),8.06567,R,ugm-3,23.30286,R,ugm-3,35.67004,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),51.33938,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),-0.900,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
13-01-2015,14:00,,,,7.71362,R,ugm-3,22.46327,R,ugm-3,34.29065,R,ugm-3,,,,3.000,R,ugm-3 (TEOM FDMS),55.33078,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),,,,3.700,R,ugm-3 (TEOM FDMS)
13-01-2015,15:00,4.000,R,ugm-3 (TEOM FDMS),9.63570,R,ugm-3,24.81517,R,ugm-3,39.58971,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),55.63014,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
13-01-2015,16:00,3.200,R,ugm-3 (TEOM FDMS),9.36504,R,ugm-3,29.71021,R,ugm-3,44.06974,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),50.99014,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
13-01-2015,17:00,2.800,R,ugm-3 (TEOM FDMS),5.68426,R,ugm-3,23.67962,R,ugm-3,32.39536,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),55.18111,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
13-01-2015,18:00,4.300,R,ugm-3 (TEOM FDMS),6.03569,R,ugm-3,26.63013,R,ugm-3,35.88472,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),54.13336,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS)
13-01-2015,19:00,4.900,R,ugm-3 (TEOM FDMS),7.44358,R,ugm-3,20.12046,R,ugm-3,31.53378,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),61.11831,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS)
13-01-2015,20:00,6.600,R,ugm-3 (TEOM FDMS),5.49467,R,ugm-3,15.91487,R,ugm-3,24.33991,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),64.01208,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
13-01-2015,21:00,4.200,R,ugm-3 (TEOM FDMS),3.95176,R,ugm-3,12.24908,R,ugm-3,18.30836,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),68.05337,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
13-01-2015,22:00,0.300,R,ugm-3 (TEOM FDMS),2.38172,R,ugm-3,7.76379,R,ugm-3,11.41571,R,ugm-3,0.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),71.49595,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
13-01-2015,23:00,1.000,R,ugm-3 (TEOM FDMS),5.46723,R,ugm-3,12.76881,R,ugm-3,21.15177,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),67.15531,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS)
13-01-2015,24:00,-0.300,R,ugm-3 (TEOM FDMS),2.35459,R,ugm-3,5.30719,R,ugm-3,8.91751,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),76.68477,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
14-01-2015,01:00,2.900,R,ugm-3 (TEOM FDMS),3.21180,R,ugm-3,5.98868,R,ugm-3,10.91336,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),76.16922,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
14-01-2015,02:00,2.900,R,ugm-3 (TEOM FDMS),0.61367,R,ugm-3,1.87361,R,ugm-3,2.81456,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),77.16707,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
14-01-2015,03:00,3.000,R,ugm-3 (TEOM FDMS),1.29938,R,ugm-3,2.57375,R,ugm-3,4.56609,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),-0.900,R,ugm-3 (TEOM FDMS),73.94069,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
14-01-2015,04:00,2.400,R,ugm-3 (TEOM FDMS),1.00158,R,ugm-3,3.11690,R,ugm-3,4.65263,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),72.74327,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
14-01-2015,05:00,1.900,R,ugm-3 (TEOM FDMS),0.81168,R,ugm-3,3.88190,R,ugm-3,5.12646,R,ugm-3,-2.400,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),70.89724,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
14-01-2015,06:00,2.900,R,ugm-3 (TEOM FDMS),3.62684,R,ugm-3,14.21227,R,ugm-3,19.77334,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),71.34628,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
14-01-2015,07:00,4.300,R,ugm-3 (TEOM FDMS),7.90352,R,ugm-3,26.43697,R,ugm-3,38.55552,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),51.98799,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),-1.900,R,ugm-3 (TEOM FDMS)
14-01-2015,08:00,1.700,R,ugm-3 (TEOM FDMS),7.90321,R,ugm-3,28.93565,R,ugm-3,41.05373,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),47.44777,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),-0.900,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
14-01-2015,09:00,6.600,R,ugm-3 (TEOM FDMS),6.49594,R,ugm-3,35.01405,R,ugm-3,44.97435,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),35.87271,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
14-01-2015,10:00,5.200,R,ugm-3 (TEOM FDMS),8.36377,R,ugm-3,32.45178,R,ugm-3,45.27605,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),33.37808,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS)
14-01-2015,11:00,5.100,R,ugm-3 (TEOM FDMS),6.73979,R,ugm-3,27.18762,R,ugm-3,37.52182,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),48.34583,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
14-01-2015,12:00,2.100,R,ugm-3 (TEOM FDMS),5.79184,R,ugm-3,20.67126,R,ugm-3,29.55195,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),45.70153,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
14-01-2015,13:00,3.500,R,ugm-3 (TEOM FDMS),6.95619,R,ugm-3,19.74800,R,ugm-3,30.41401,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),52.33723,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS)
14-01-2015,14:00,3.000,R,ugm-3 (TEOM FDMS),10.28524,R,ugm-3,20.28684,R,ugm-3,36.05732,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),54.98154,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
14-01-2015,15:00,3.200,R,ugm-3 (TEOM FDMS),9.25684,R,ugm-3,19.88187,R,ugm-3,34.07549,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),58.37423,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),-2.000,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
14-01-2015,16:00,7.700,R,ugm-3 (TEOM FDMS),7.06471,R,ugm-3,22.03726,R,ugm-3,32.86966,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),58.22455,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
14-01-2015,17:00,8.200,R,ugm-3 (TEOM FDMS),4.62842,R,ugm-3,24.26437,R,ugm-3,31.36118,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),49.84261,R,ugm-3,8.600,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
14-01-2015,18:00,14.200,R,ugm-3 (TEOM FDMS),5.14262,R,ugm-3,26.79365,R,ugm-3,34.67888,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),43.30669,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
14-01-2015,19:00,11.100,R,ugm-3 (TEOM FDMS),6.11676,R,ugm-3,34.08792,R,ugm-3,43.46682,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),41.61035,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
14-01-2015,20:00,13.800,R,ugm-3 (TEOM FDMS),3.30223,R,ugm-3,22.03343,R,ugm-3,27.09678,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),58.82326,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS)
14-01-2015,21:00,16.800,R,ugm-3 (TEOM FDMS),3.16690,R,ugm-3,22.15440,R,ugm-3,27.01024,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),52.18756,R,ugm-3,11.600,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS)
14-01-2015,22:00,14.200,R,ugm-3 (TEOM FDMS),2.49023,R,ugm-3,19.74608,R,ugm-3,23.56439,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),59.67143,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS)
14-01-2015,23:00,18.700,R,ugm-3 (TEOM FDMS),2.30065,R,ugm-3,17.49507,R,ugm-3,21.02268,R,ugm-3,12.800,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),65.80821,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS)
14-01-2015,24:00,23.100,R,ugm-3 (TEOM FDMS),1.75901,R,ugm-3,15.09488,R,ugm-3,17.79199,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),57.97509,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS)
15-01-2015,01:00,22.600,R,ugm-3 (TEOM FDMS),1.33711,R,ugm-3,13.82036,R,ugm-3,15.87056,R,ugm-3,15.600,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),54.41609,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS)
15-01-2015,02:00,23.900,R,ugm-3 (TEOM FDMS),0.83070,R,ugm-3,9.70913,R,ugm-3,10.98285,R,ugm-3,20.100,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),62.06627,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS)
15-01-2015,03:00,16.000,R,ugm-3 (TEOM FDMS),0.48769,R,ugm-3,8.00716,R,ugm-3,8.75495,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),70.79746,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS)
15-01-2015,04:00,16.800,R,ugm-3 (TEOM FDMS),0.35267,R,ugm-3,3.81496,R,ugm-3,4.35572,R,ugm-3,15.100,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),83.12091,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS)
15-01-2015,05:00,14.400,R,ugm-3 (TEOM FDMS),0.59590,R,ugm-3,5.21013,R,ugm-3,6.12383,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),78.33123,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS)
15-01-2015,06:00,15.100,R,ugm-3 (TEOM FDMS),2.98042,R,ugm-3,6.64307,R,ugm-3,11.21299,R,ugm-3,14.300,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),75.03832,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
15-01-2015,07:00,13.100,R,ugm-3 (TEOM FDMS),3.25140,R,ugm-3,11.14366,R,ugm-3,16.12907,R,ugm-3,13.700,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),69.69982,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
15-01-2015,08:00,16.600,R,ugm-3 (TEOM FDMS),8.26461,R,ugm-3,18.72433,R,ugm-3,31.39656,R,ugm-3,16.600,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),63.31358,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS)
15-01-2015,09:00,20.200,R,ugm-3 (TEOM FDMS),4.28136,R,ugm-3,15.64568,R,ugm-3,22.21034,R,ugm-3,18.600,R,ugm-3 (TEOM FDMS),8.200,R,ugm-3 (TEOM FDMS),64.41122,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
15-01-2015,10:00,19.900,R,ugm-3 (TEOM FDMS),4.30880,R,ugm-3,14.69804,R,ugm-3,21.30477,R,ugm-3,16.700,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),66.20735,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
15-01-2015,11:00,17.700,R,ugm-3 (TEOM FDMS),3.33279,R,ugm-3,11.66625,R,ugm-3,16.77645,R,ugm-3,18.200,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),67.10541,R,ugm-3,12.800,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS)
15-01-2015,12:00,16.700,R,ugm-3 (TEOM FDMS),3.73972,R,ugm-3,11.55963,R,ugm-3,17.29378,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),68.55230,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
15-01-2015,13:00,16.600,R,ugm-3 (TEOM FDMS),3.27884,R,ugm-3,10.67079,R,ugm-3,15.69828,R,ugm-3,14.100,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),68.45251,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
15-01-2015,14:00,18.800,R,ugm-3 (TEOM FDMS),3.90218,R,ugm-3,11.09537,R,ugm-3,17.07863,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),67.15531,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
15-01-2015,15:00,17.900,R,ugm-3 (TEOM FDMS),3.79366,R,ugm-3,12.42599,R,ugm-3,18.24286,R,ugm-3,17.800,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),65.40907,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
